dep,datetime,n_cum_dose1,n_cum_dose2,couv_dose1,couv_dose2
76,2021-01-02,1,0,0.0,0.0
38,2021-01-02,8,0,0.0,0.0
04,2021-01-02,0,0,0.0,0.0
66,2021-01-02,7,0,0.0,0.0
72,2021-01-02,3,0,0.0,0.0
50,2021-01-02,3,0,0.0,0.0
13,2021-01-02,28,1,0.0,0.0
71,2021-01-02,101,0,0.0,0.0
39,2021-01-02,1,0,0.0,0.0
08,2021-01-02,0,0,0.0,0.0
08,2021-01-03,1,0,0.0,0.0
45,2021-01-03,3,1,0.0,0.0
79,2021-01-03,3,0,0.0,0.0
13,2021-01-03,34,2,0.0,0.0
87,2021-01-03,2,0,0.0,0.0
46,2021-01-03,1,0,0.0,0.0
2A,2021-01-03,0,0,0.0,0.0
25,2021-01-03,4,0,0.0,0.0
06,2021-01-03,60,0,0.0,0.0
24,2021-01-03,5,0,0.0,0.0
58,2021-01-03,1,0,0.0,0.0
30,2021-01-03,3,0,0.0,0.0
04,2021-01-03,0,0,0.0,0.0
76,2021-01-03,1,0,0.0,0.0
19,2021-01-03,1,0,0.0,0.0
53,2021-01-03,3,1,0.0,0.0
88,2021-01-03,1,0,0.0,0.0
52,2021-01-03,0,0,0.0,0.0
67,2021-01-03,14,0,0.0,0.0
91,2021-01-03,18,0,0.0,0.0
54,2021-01-03,17,0,0.0,0.0
55,2021-01-03,2,0,0.0,0.0
05,2021-01-03,9,0,0.0,0.0
23,2021-01-03,2,0,0.0,0.0
2B,2021-01-03,3,0,0.0,0.0
75,2021-01-03,336,7,0.0,0.0
01,2021-01-03,0,0,0.0,0.0
56,2021-01-03,3,0,0.0,0.0
85,2021-01-03,0,0,0.0,0.0
47,2021-01-03,4,0,0.0,0.0
69,2021-01-03,46,7,0.0,0.0
17,2021-01-03,4,0,0.0,0.0
60,2021-01-03,9,0,0.0,0.0
32,2021-01-03,2,0,0.0,0.0
84,2021-01-03,9,0,0.0,0.0
78,2021-01-03,37,0,0.0,0.0
48,2021-01-03,2,0,0.0,0.0
15,2021-01-03,1,0,0.0,0.0
49,2021-01-03,5,1,0.0,0.0
59,2021-01-03,36,2,0.0,0.0
07,2021-01-03,5,0,0.0,0.0
95,2021-01-03,41,0,0.0,0.0
31,2021-01-03,9,0,0.0,0.0
66,2021-01-03,7,0,0.0,0.0
50,2021-01-03,3,0,0.0,0.0
71,2021-01-03,101,0,0.0,0.0
22,2021-01-03,4,0,0.0,0.0
94,2021-01-03,84,3,0.0,0.0
90,2021-01-03,2,0,0.0,0.0
77,2021-01-03,18,1,0.0,0.0
51,2021-01-03,2,0,0.0,0.0
14,2021-01-03,11,0,0.0,0.0
74,2021-01-03,6,2,0.0,0.0
33,2021-01-03,11,1,0.0,0.0
57,2021-01-03,28,1,0.0,0.0
41,2021-01-03,2,0,0.0,0.0
09,2021-01-03,1,0,0.0,0.0
21,2021-01-03,45,0,0.0,0.0
70,2021-01-03,1,0,0.0,0.0
86,2021-01-03,3,0,0.0,0.0
18,2021-01-03,1,0,0.0,0.0
36,2021-01-03,1,0,0.0,0.0
38,2021-01-03,9,1,0.0,0.0
72,2021-01-03,3,0,0.0,0.0
39,2021-01-03,1,0,0.0,0.0
65,2021-01-03,1,0,0.0,0.0
26,2021-01-03,3,0,0.0,0.0
63,2021-01-03,2,1,0.0,0.0
44,2021-01-03,13,2,0.0,0.0
43,2021-01-03,3,0,0.0,0.0
12,2021-01-03,3,0,0.0,0.0
27,2021-01-03,2,0,0.0,0.0
37,2021-01-03,25,0,0.0,0.0
81,2021-01-03,1,1,0.0,0.0
73,2021-01-03,1,0,0.0,0.0
34,2021-01-03,6,0,0.0,0.0
40,2021-01-03,2,0,0.0,0.0
61,2021-01-03,2,0,0.0,0.0
10,2021-01-03,1,0,0.0,0.0
82,2021-01-03,1,0,0.0,0.0
35,2021-01-03,5,0,0.0,0.0
62,2021-01-03,7,2,0.0,0.0
29,2021-01-03,8,0,0.0,0.0
80,2021-01-03,14,0,0.0,0.0
83,2021-01-03,22,0,0.0,0.0
42,2021-01-03,4,0,0.0,0.0
64,2021-01-03,3,0,0.0,0.0
89,2021-01-03,0,0,0.0,0.0
16,2021-01-03,1,0,0.0,0.0
92,2021-01-03,150,2,0.0,0.0
03,2021-01-03,2,0,0.0,0.0
68,2021-01-03,3,0,0.0,0.0
28,2021-01-03,2,0,0.0,0.0
11,2021-01-03,4,0,0.0,0.0
93,2021-01-03,68,4,0.0,0.0
02,2021-01-03,1,0,0.0,0.0
45,2021-01-04,3,1,0.0,0.0
91,2021-01-04,30,0,0.0,0.0
34,2021-01-04,28,0,0.0,0.0
17,2021-01-04,56,0,0.0,0.0
40,2021-01-04,3,0,0.0,0.0
14,2021-01-04,16,0,0.0,0.0
61,2021-01-04,3,0,0.0,0.0
51,2021-01-04,4,0,0.0,0.0
48,2021-01-04,3,0,0.0,0.0
15,2021-01-04,1,0,0.0,0.0
64,2021-01-04,31,0,0.0,0.0
81,2021-01-04,2,1,0.0,0.0
95,2021-01-04,103,0,0.0,0.0
73,2021-01-04,8,0,0.0,0.0
54,2021-01-04,173,0,0.0,0.0
79,2021-01-04,6,0,0.0,0.0
89,2021-01-04,0,0,0.0,0.0
78,2021-01-04,159,3,0.0,0.0
92,2021-01-04,236,3,0.0,0.0
43,2021-01-04,5,0,0.0,0.0
69,2021-01-04,62,7,0.0,0.0
84,2021-01-04,14,0,0.0,0.0
52,2021-01-04,0,0,0.0,0.0
37,2021-01-04,48,0,0.0,0.0
49,2021-01-04,14,1,0.0,0.0
10,2021-01-04,1,0,0.0,0.0
01,2021-01-04,0,0,0.0,0.0
33,2021-01-04,13,1,0.0,0.0
50,2021-01-04,4,0,0.0,0.0
66,2021-01-04,38,0,0.0,0.0
71,2021-01-04,104,0,0.0,0.0
22,2021-01-04,7,0,0.0,0.0
74,2021-01-04,7,2,0.0,0.0
42,2021-01-04,5,0,0.0,0.0
41,2021-01-04,2,0,0.0,0.0
83,2021-01-04,25,0,0.0,0.0
05,2021-01-04,10,0,0.0,0.0
94,2021-01-04,149,4,0.0,0.0
31,2021-01-04,12,1,0.0,0.0
82,2021-01-04,1,0,0.0,0.0
80,2021-01-04,14,0,0.0,0.0
93,2021-01-04,86,5,0.0,0.0
07,2021-01-04,5,0,0.0,0.0
90,2021-01-04,6,0,0.0,0.0
62,2021-01-04,12,2,0.0,0.0
29,2021-01-04,42,0,0.0,0.0
55,2021-01-04,4,0,0.0,0.0
35,2021-01-04,15,0,0.0,0.0
57,2021-01-04,49,1,0.0,0.0
2A,2021-01-04,0,0,0.0,0.0
59,2021-01-04,116,2,0.0,0.0
87,2021-01-04,3,0,0.0,0.0
77,2021-01-04,28,1,0.0,0.0
28,2021-01-04,4,0,0.0,0.0
56,2021-01-04,4,0,0.0,0.0
75,2021-01-04,565,10,0.0,0.0
06,2021-01-04,191,1,0.0,0.0
27,2021-01-04,6,0,0.0,0.0
44,2021-01-04,17,2,0.0,0.0
04,2021-01-04,1,0,0.0,0.0
47,2021-01-04,6,0,0.0,0.0
36,2021-01-04,1,0,0.0,0.0
38,2021-01-04,165,1,0.0,0.0
2B,2021-01-04,4,0,0.0,0.0
76,2021-01-04,18,0,0.0,0.0
19,2021-01-04,1,0,0.0,0.0
09,2021-01-04,2,0,0.0,0.0
18,2021-01-04,3,0,0.0,0.0
08,2021-01-04,24,0,0.0,0.0
72,2021-01-04,4,0,0.0,0.0
86,2021-01-04,4,0,0.0,0.0
53,2021-01-04,3,1,0.0,0.0
85,2021-01-04,22,0,0.0,0.0
46,2021-01-04,1,0,0.0,0.0
12,2021-01-04,5,0,0.0,0.0
68,2021-01-04,4,0,0.0,0.0
21,2021-01-04,64,0,0.0,0.0
88,2021-01-04,2,0,0.0,0.0
13,2021-01-04,36,3,0.0,0.0
67,2021-01-04,57,0,0.0,0.0
02,2021-01-04,2,0,0.0,0.0
70,2021-01-04,1,0,0.0,0.0
11,2021-01-04,5,0,0.0,0.0
32,2021-01-04,4,0,0.0,0.0
63,2021-01-04,2,1,0.0,0.0
16,2021-01-04,3,0,0.0,0.0
24,2021-01-04,6,0,0.0,0.0
03,2021-01-04,2,0,0.0,0.0
58,2021-01-04,1,0,0.0,0.0
39,2021-01-04,3,0,0.0,0.0
26,2021-01-04,3,0,0.0,0.0
60,2021-01-04,13,0,0.0,0.0
30,2021-01-04,5,0,0.0,0.0
23,2021-01-04,4,0,0.0,0.0
65,2021-01-04,1,0,0.0,0.0
25,2021-01-04,7,0,0.0,0.0
04,2021-01-05,4,0,0.0,0.0
90,2021-01-05,6,0,0.0,0.0
12,2021-01-05,6,0,0.0,0.0
64,2021-01-05,55,0,0.0,0.0
82,2021-01-05,79,0,0.0,0.0
94,2021-01-05,411,6,0.0,0.0
27,2021-01-05,29,0,0.0,0.0
24,2021-01-05,6,0,0.0,0.0
52,2021-01-05,3,0,0.0,0.0
41,2021-01-05,41,0,0.0,0.0
05,2021-01-05,11,0,0.0,0.0
88,2021-01-05,10,0,0.0,0.0
22,2021-01-05,58,0,0.0,0.0
55,2021-01-05,7,0,0.0,0.0
83,2021-01-05,31,1,0.0,0.0
28,2021-01-05,18,0,0.0,0.0
18,2021-01-05,8,0,0.0,0.0
67,2021-01-05,226,7,0.0,0.0
71,2021-01-05,119,1,0.0,0.0
66,2021-01-05,172,0,0.0,0.0
30,2021-01-05,11,0,0.0,0.0
50,2021-01-05,4,0,0.0,0.0
06,2021-01-05,369,3,0.0,0.0
37,2021-01-05,92,0,0.0,0.0
53,2021-01-05,3,1,0.0,0.0
58,2021-01-05,2,0,0.0,0.0
17,2021-01-05,143,0,0.0,0.0
51,2021-01-05,7,0,0.0,0.0
11,2021-01-05,94,1,0.0,0.0
38,2021-01-05,428,2,0.0,0.0
95,2021-01-05,403,1,0.0,0.0
75,2021-01-05,1220,17,0.1,0.0
39,2021-01-05,6,0,0.0,0.0
10,2021-01-05,3,0,0.0,0.0
69,2021-01-05,260,14,0.0,0.0
81,2021-01-05,4,1,0.0,0.0
76,2021-01-05,143,0,0.0,0.0
54,2021-01-05,560,1,0.1,0.0
85,2021-01-05,79,0,0.0,0.0
35,2021-01-05,131,0,0.0,0.0
72,2021-01-05,19,0,0.0,0.0
77,2021-01-05,227,2,0.0,0.0
19,2021-01-05,1,0,0.0,0.0
40,2021-01-05,4,0,0.0,0.0
63,2021-01-05,3,1,0.0,0.0
2B,2021-01-05,4,0,0.0,0.0
89,2021-01-05,3,0,0.0,0.0
92,2021-01-05,504,7,0.0,0.0
23,2021-01-05,7,0,0.0,0.0
62,2021-01-05,76,2,0.0,0.0
86,2021-01-05,7,0,0.0,0.0
70,2021-01-05,3,1,0.0,0.0
14,2021-01-05,44,0,0.0,0.0
91,2021-01-05,167,3,0.0,0.0
2A,2021-01-05,1,0,0.0,0.0
08,2021-01-05,24,0,0.0,0.0
45,2021-01-05,76,1,0.0,0.0
44,2021-01-05,22,2,0.0,0.0
02,2021-01-05,4,0,0.0,0.0
31,2021-01-05,67,1,0.0,0.0
13,2021-01-05,119,4,0.0,0.0
21,2021-01-05,303,1,0.1,0.0
80,2021-01-05,17,0,0.0,0.0
07,2021-01-05,5,0,0.0,0.0
46,2021-01-05,1,0,0.0,0.0
01,2021-01-05,10,2,0.0,0.0
26,2021-01-05,3,0,0.0,0.0
60,2021-01-05,58,1,0.0,0.0
29,2021-01-05,75,0,0.0,0.0
59,2021-01-05,316,2,0.0,0.0
25,2021-01-05,8,0,0.0,0.0
73,2021-01-05,11,0,0.0,0.0
61,2021-01-05,5,0,0.0,0.0
09,2021-01-05,3,0,0.0,0.0
32,2021-01-05,8,0,0.0,0.0
47,2021-01-05,8,0,0.0,0.0
65,2021-01-05,1,0,0.0,0.0
68,2021-01-05,15,0,0.0,0.0
48,2021-01-05,3,0,0.0,0.0
49,2021-01-05,80,1,0.0,0.0
16,2021-01-05,13,0,0.0,0.0
36,2021-01-05,1,0,0.0,0.0
93,2021-01-05,178,7,0.0,0.0
84,2021-01-05,18,0,0.0,0.0
43,2021-01-05,5,0,0.0,0.0
87,2021-01-05,5,0,0.0,0.0
78,2021-01-05,378,4,0.0,0.0
42,2021-01-05,8,0,0.0,0.0
15,2021-01-05,1,0,0.0,0.0
34,2021-01-05,139,2,0.0,0.0
79,2021-01-05,7,0,0.0,0.0
57,2021-01-05,244,1,0.0,0.0
03,2021-01-05,3,0,0.0,0.0
56,2021-01-05,7,0,0.0,0.0
33,2021-01-05,15,1,0.0,0.0
74,2021-01-05,10,2,0.0,0.0
73,2021-01-06,22,0,0.0,0.0
04,2021-01-06,6,0,0.0,0.0
37,2021-01-06,181,0,0.0,0.0
27,2021-01-06,229,0,0.0,0.0
47,2021-01-06,9,0,0.0,0.0
38,2021-01-06,812,2,0.1,0.0
44,2021-01-06,54,3,0.0,0.0
25,2021-01-06,94,1,0.0,0.0
43,2021-01-06,13,0,0.0,0.0
06,2021-01-06,590,4,0.1,0.0
39,2021-01-06,54,3,0.0,0.0
56,2021-01-06,17,0,0.0,0.0
60,2021-01-06,261,5,0.0,0.0
63,2021-01-06,8,2,0.0,0.0
52,2021-01-06,4,0,0.0,0.0
58,2021-01-06,133,0,0.1,0.0
26,2021-01-06,7,0,0.0,0.0
78,2021-01-06,638,9,0.0,0.0
09,2021-01-06,6,0,0.0,0.0
24,2021-01-06,10,0,0.0,0.0
16,2021-01-06,94,0,0.0,0.0
19,2021-01-06,1,0,0.0,0.0
85,2021-01-06,173,1,0.0,0.0
68,2021-01-06,238,1,0.0,0.0
33,2021-01-06,164,2,0.0,0.0
11,2021-01-06,120,1,0.0,0.0
03,2021-01-06,15,0,0.0,0.0
79,2021-01-06,10,0,0.0,0.0
54,2021-01-06,1181,2,0.2,0.0
57,2021-01-06,473,1,0.0,0.0
91,2021-01-06,454,5,0.0,0.0
92,2021-01-06,1016,17,0.1,0.0
87,2021-01-06,27,0,0.0,0.0
2B,2021-01-06,52,1,0.0,0.0
05,2021-01-06,33,0,0.0,0.0
93,2021-01-06,316,10,0.0,0.0
28,2021-01-06,102,0,0.0,0.0
89,2021-01-06,49,0,0.0,0.0
69,2021-01-06,728,20,0.0,0.0
45,2021-01-06,162,1,0.0,0.0
21,2021-01-06,602,1,0.1,0.0
23,2021-01-06,15,0,0.0,0.0
76,2021-01-06,765,2,0.1,0.0
32,2021-01-06,14,0,0.0,0.0
72,2021-01-06,61,0,0.0,0.0
13,2021-01-06,244,5,0.0,0.0
65,2021-01-06,9,0,0.0,0.0
08,2021-01-06,24,0,0.0,0.0
86,2021-01-06,173,1,0.0,0.0
70,2021-01-06,29,1,0.0,0.0
02,2021-01-06,29,0,0.0,0.0
53,2021-01-06,4,1,0.0,0.0
46,2021-01-06,4,0,0.0,0.0
12,2021-01-06,18,1,0.0,0.0
88,2021-01-06,29,0,0.0,0.0
55,2021-01-06,14,0,0.0,0.0
67,2021-01-06,351,7,0.0,0.0
84,2021-01-06,25,0,0.0,0.0
30,2021-01-06,133,1,0.0,0.0
81,2021-01-06,11,1,0.0,0.0
40,2021-01-06,9,0,0.0,0.0
51,2021-01-06,16,0,0.0,0.0
75,2021-01-06,2214,20,0.1,0.0
61,2021-01-06,77,0,0.0,0.0
10,2021-01-06,4,0,0.0,0.0
49,2021-01-06,280,1,0.0,0.0
2A,2021-01-06,7,0,0.0,0.0
35,2021-01-06,305,0,0.0,0.0
07,2021-01-06,36,0,0.0,0.0
77,2021-01-06,502,4,0.0,0.0
29,2021-01-06,118,0,0.0,0.0
62,2021-01-06,225,2,0.0,0.0
31,2021-01-06,270,2,0.0,0.0
90,2021-01-06,11,0,0.0,0.0
80,2021-01-06,51,0,0.0,0.0
94,2021-01-06,786,12,0.1,0.0
01,2021-01-06,31,2,0.0,0.0
42,2021-01-06,176,1,0.0,0.0
41,2021-01-06,92,0,0.0,0.0
22,2021-01-06,171,1,0.0,0.0
74,2021-01-06,56,2,0.0,0.0
82,2021-01-06,83,0,0.0,0.0
66,2021-01-06,356,0,0.1,0.0
18,2021-01-06,15,0,0.0,0.0
83,2021-01-06,115,1,0.0,0.0
71,2021-01-06,194,1,0.0,0.0
50,2021-01-06,126,0,0.0,0.0
14,2021-01-06,395,0,0.1,0.0
34,2021-01-06,325,7,0.0,0.0
59,2021-01-06,720,4,0.0,0.0
15,2021-01-06,2,0,0.0,0.0
48,2021-01-06,3,0,0.0,0.0
64,2021-01-06,241,0,0.0,0.0
36,2021-01-06,21,0,0.0,0.0
95,2021-01-06,610,2,0.0,0.0
17,2021-01-06,267,0,0.0,0.0
56,2021-01-07,202,0,0.0,0.0
89,2021-01-07,243,0,0.1,0.0
85,2021-01-07,337,1,0.0,0.0
57,2021-01-07,1050,3,0.1,0.0
78,2021-01-07,1155,12,0.1,0.0
33,2021-01-07,1508,6,0.1,0.0
2B,2021-01-07,255,1,0.1,0.0
42,2021-01-07,428,1,0.1,0.0
01,2021-01-07,143,2,0.0,0.0
45,2021-01-07,388,2,0.1,0.0
21,2021-01-07,970,1,0.2,0.0
80,2021-01-07,321,2,0.1,0.0
67,2021-01-07,591,8,0.1,0.0
92,2021-01-07,1814,21,0.1,0.0
94,2021-01-07,1514,19,0.1,0.0
88,2021-01-07,109,0,0.0,0.0
43,2021-01-07,176,0,0.1,0.0
90,2021-01-07,21,0,0.0,0.0
14,2021-01-07,816,1,0.1,0.0
65,2021-01-07,133,0,0.1,0.0
31,2021-01-07,591,3,0.0,0.0
06,2021-01-07,1096,4,0.1,0.0
68,2021-01-07,323,2,0.0,0.0
52,2021-01-07,6,0,0.0,0.0
12,2021-01-07,215,1,0.1,0.0
28,2021-01-07,218,0,0.1,0.0
84,2021-01-07,87,0,0.0,0.0
93,2021-01-07,679,15,0.0,0.0
50,2021-01-07,437,0,0.1,0.0
82,2021-01-07,151,0,0.1,0.0
16,2021-01-07,331,0,0.1,0.0
05,2021-01-07,160,0,0.1,0.0
03,2021-01-07,88,0,0.0,0.0
71,2021-01-07,272,2,0.0,0.0
73,2021-01-07,65,0,0.0,0.0
22,2021-01-07,243,1,0.0,0.0
87,2021-01-07,280,0,0.1,0.0
83,2021-01-07,432,1,0.0,0.0
79,2021-01-07,175,0,0.0,0.0
54,2021-01-07,1978,4,0.3,0.0
18,2021-01-07,51,1,0.0,0.0
74,2021-01-07,276,3,0.0,0.0
95,2021-01-07,862,5,0.1,0.0
66,2021-01-07,525,0,0.1,0.0
15,2021-01-07,73,1,0.1,0.0
11,2021-01-07,235,1,0.1,0.0
41,2021-01-07,122,0,0.0,0.0
91,2021-01-07,1039,12,0.1,0.0
58,2021-01-07,362,0,0.2,0.0
55,2021-01-07,135,0,0.1,0.0
27,2021-01-07,694,0,0.1,0.0
49,2021-01-07,630,2,0.1,0.0
69,2021-01-07,1464,25,0.1,0.0
64,2021-01-07,1049,1,0.2,0.0
09,2021-01-07,237,2,0.2,0.0
10,2021-01-07,81,0,0.0,0.0
04,2021-01-07,59,0,0.0,0.0
24,2021-01-07,211,0,0.1,0.0
48,2021-01-07,56,0,0.1,0.0
75,2021-01-07,3696,30,0.2,0.0
40,2021-01-07,247,1,0.1,0.0
2A,2021-01-07,116,1,0.1,0.0
38,2021-01-07,1489,3,0.1,0.0
25,2021-01-07,316,2,0.1,0.0
29,2021-01-07,269,0,0.0,0.0
44,2021-01-07,258,3,0.0,0.0
60,2021-01-07,499,9,0.1,0.0
51,2021-01-07,277,1,0.0,0.0
63,2021-01-07,311,3,0.0,0.0
36,2021-01-07,72,0,0.0,0.0
34,2021-01-07,715,7,0.1,0.0
39,2021-01-07,386,5,0.1,0.0
26,2021-01-07,183,0,0.0,0.0
47,2021-01-07,83,1,0.0,0.0
76,2021-01-07,1998,11,0.2,0.0
19,2021-01-07,324,2,0.1,0.0
07,2021-01-07,169,1,0.1,0.0
17,2021-01-07,737,1,0.1,0.0
02,2021-01-07,291,2,0.1,0.0
08,2021-01-07,211,0,0.1,0.0
61,2021-01-07,216,2,0.1,0.0
70,2021-01-07,158,1,0.1,0.0
23,2021-01-07,114,1,0.1,0.0
86,2021-01-07,834,1,0.2,0.0
62,2021-01-07,596,2,0.0,0.0
37,2021-01-07,309,1,0.1,0.0
77,2021-01-07,1166,14,0.1,0.0
59,2021-01-07,1994,5,0.1,0.0
53,2021-01-07,103,1,0.0,0.0
13,2021-01-07,458,6,0.0,0.0
72,2021-01-07,203,1,0.0,0.0
30,2021-01-07,440,1,0.1,0.0
35,2021-01-07,767,1,0.1,0.0
32,2021-01-07,162,0,0.1,0.0
81,2021-01-07,280,1,0.1,0.0
46,2021-01-07,131,1,0.1,0.0
92,2021-01-08,2863,30,0.2,0.0
36,2021-01-08,182,0,0.1,0.0
23,2021-01-08,225,1,0.2,0.0
56,2021-01-08,351,1,0.0,0.0
85,2021-01-08,626,3,0.1,0.0
82,2021-01-08,212,0,0.1,0.0
69,2021-01-08,2214,26,0.1,0.0
37,2021-01-08,765,3,0.1,0.0
55,2021-01-08,280,0,0.2,0.0
75,2021-01-08,5915,49,0.3,0.0
2B,2021-01-08,444,6,0.2,0.0
93,2021-01-08,1182,19,0.1,0.0
28,2021-01-08,375,2,0.1,0.0
16,2021-01-08,759,2,0.2,0.0
83,2021-01-08,858,1,0.1,0.0
42,2021-01-08,688,5,0.1,0.0
80,2021-01-08,661,4,0.1,0.0
31,2021-01-08,1147,3,0.1,0.0
07,2021-01-08,237,2,0.1,0.0
49,2021-01-08,946,3,0.1,0.0
34,2021-01-08,1341,7,0.1,0.0
48,2021-01-08,144,1,0.2,0.0
15,2021-01-08,175,3,0.1,0.0
84,2021-01-08,157,0,0.0,0.0
78,2021-01-08,1859,17,0.1,0.0
50,2021-01-08,865,2,0.2,0.0
43,2021-01-08,324,1,0.1,0.0
26,2021-01-08,316,0,0.1,0.0
47,2021-01-08,387,1,0.1,0.0
09,2021-01-08,433,2,0.3,0.0
32,2021-01-08,240,0,0.1,0.0
08,2021-01-08,513,0,0.2,0.0
46,2021-01-08,300,1,0.2,0.0
29,2021-01-08,676,1,0.1,0.0
45,2021-01-08,603,2,0.1,0.0
33,2021-01-08,2712,9,0.2,0.0
68,2021-01-08,460,3,0.1,0.0
79,2021-01-08,348,0,0.1,0.0
87,2021-01-08,627,0,0.2,0.0
44,2021-01-08,808,3,0.1,0.0
91,2021-01-08,1565,17,0.1,0.0
41,2021-01-08,132,0,0.0,0.0
90,2021-01-08,114,0,0.1,0.0
05,2021-01-08,286,1,0.2,0.0
54,2021-01-08,2670,7,0.4,0.0
11,2021-01-08,333,2,0.1,0.0
67,2021-01-08,826,10,0.1,0.0
88,2021-01-08,279,2,0.1,0.0
12,2021-01-08,282,1,0.1,0.0
86,2021-01-08,1426,4,0.3,0.0
53,2021-01-08,369,2,0.1,0.0
70,2021-01-08,225,1,0.1,0.0
76,2021-01-08,3367,13,0.3,0.0
38,2021-01-08,2205,3,0.2,0.0
24,2021-01-08,495,0,0.1,0.0
94,2021-01-08,2460,29,0.2,0.0
30,2021-01-08,916,2,0.1,0.0
27,2021-01-08,1195,3,0.2,0.0
06,2021-01-08,1774,7,0.2,0.0
52,2021-01-08,166,1,0.1,0.0
81,2021-01-08,591,2,0.2,0.0
14,2021-01-08,1467,6,0.2,0.0
17,2021-01-08,1165,2,0.2,0.0
51,2021-01-08,785,2,0.1,0.0
40,2021-01-08,684,5,0.2,0.0
35,2021-01-08,1259,2,0.1,0.0
10,2021-01-08,318,0,0.1,0.0
2A,2021-01-08,224,2,0.1,0.0
77,2021-01-08,1902,17,0.1,0.0
39,2021-01-08,997,7,0.4,0.0
13,2021-01-08,697,6,0.0,0.0
25,2021-01-08,709,3,0.1,0.0
65,2021-01-08,316,1,0.1,0.0
66,2021-01-08,737,0,0.2,0.0
62,2021-01-08,1306,12,0.1,0.0
58,2021-01-08,426,0,0.2,0.0
04,2021-01-08,150,0,0.1,0.0
02,2021-01-08,793,4,0.2,0.0
73,2021-01-08,155,0,0.0,0.0
61,2021-01-08,558,3,0.2,0.0
72,2021-01-08,458,2,0.1,0.0
03,2021-01-08,229,1,0.1,0.0
60,2021-01-08,897,13,0.1,0.0
63,2021-01-08,527,8,0.1,0.0
22,2021-01-08,429,1,0.1,0.0
01,2021-01-08,377,3,0.1,0.0
71,2021-01-08,424,2,0.1,0.0
74,2021-01-08,564,5,0.1,0.0
18,2021-01-08,125,1,0.0,0.0
21,2021-01-08,1430,3,0.3,0.0
57,2021-01-08,1569,5,0.2,0.0
59,2021-01-08,3247,12,0.1,0.0
19,2021-01-08,560,3,0.2,0.0
95,2021-01-08,1295,8,0.1,0.0
89,2021-01-08,298,0,0.1,0.0
64,2021-01-08,1881,3,0.3,0.0
13,2021-01-09,729,6,0.0,0.0
95,2021-01-09,1574,8,0.1,0.0
32,2021-01-09,247,0,0.1,0.0
52,2021-01-09,255,1,0.2,0.0
41,2021-01-09,137,0,0.0,0.0
2B,2021-01-09,486,7,0.3,0.0
17,2021-01-09,1173,2,0.2,0.0
39,2021-01-09,1167,7,0.5,0.0
63,2021-01-09,628,8,0.1,0.0
73,2021-01-09,155,0,0.0,0.0
01,2021-01-09,407,4,0.1,0.0
29,2021-01-09,678,1,0.1,0.0
77,2021-01-09,2161,18,0.2,0.0
21,2021-01-09,1678,3,0.3,0.0
09,2021-01-09,521,2,0.3,0.0
18,2021-01-09,339,1,0.1,0.0
66,2021-01-09,964,0,0.2,0.0
43,2021-01-09,330,1,0.1,0.0
70,2021-01-09,244,2,0.1,0.0
27,2021-01-09,1287,5,0.2,0.0
12,2021-01-09,285,1,0.1,0.0
51,2021-01-09,880,3,0.2,0.0
23,2021-01-09,251,1,0.2,0.0
61,2021-01-09,696,4,0.3,0.0
85,2021-01-09,910,4,0.1,0.0
46,2021-01-09,301,1,0.2,0.0
02,2021-01-09,870,4,0.2,0.0
57,2021-01-09,1766,5,0.2,0.0
08,2021-01-09,619,0,0.2,0.0
72,2021-01-09,506,2,0.1,0.0
35,2021-01-09,1298,2,0.1,0.0
28,2021-01-09,453,2,0.1,0.0
54,2021-01-09,2779,7,0.4,0.0
76,2021-01-09,4032,14,0.3,0.0
10,2021-01-09,320,0,0.1,0.0
82,2021-01-09,287,0,0.1,0.0
64,2021-01-09,1935,3,0.3,0.0
42,2021-01-09,818,6,0.1,0.0
44,2021-01-09,1283,3,0.1,0.0
53,2021-01-09,502,3,0.2,0.0
19,2021-01-09,562,3,0.2,0.0
67,2021-01-09,937,11,0.1,0.0
88,2021-01-09,453,3,0.1,0.0
26,2021-01-09,321,0,0.1,0.0
37,2021-01-09,845,5,0.1,0.0
48,2021-01-09,145,1,0.2,0.0
04,2021-01-09,179,0,0.1,0.0
86,2021-01-09,1428,4,0.3,0.0
58,2021-01-09,427,0,0.2,0.0
91,2021-01-09,1676,20,0.1,0.0
38,2021-01-09,2244,3,0.2,0.0
36,2021-01-09,266,1,0.1,0.0
49,2021-01-09,1069,3,0.1,0.0
16,2021-01-09,761,2,0.2,0.0
45,2021-01-09,641,2,0.1,0.0
06,2021-01-09,2143,11,0.2,0.0
83,2021-01-09,915,1,0.1,0.0
68,2021-01-09,485,4,0.1,0.0
05,2021-01-09,314,1,0.2,0.0
87,2021-01-09,691,0,0.2,0.0
14,2021-01-09,1601,6,0.2,0.0
78,2021-01-09,1937,18,0.1,0.0
11,2021-01-09,418,2,0.1,0.0
62,2021-01-09,1505,14,0.1,0.0
47,2021-01-09,500,1,0.2,0.0
79,2021-01-09,443,1,0.1,0.0
31,2021-01-09,1435,3,0.1,0.0
24,2021-01-09,679,13,0.2,0.0
89,2021-01-09,302,0,0.1,0.0
15,2021-01-09,176,3,0.1,0.0
55,2021-01-09,308,0,0.2,0.0
30,2021-01-09,1175,2,0.2,0.0
25,2021-01-09,819,3,0.2,0.0
69,2021-01-09,2261,29,0.1,0.0
